ecephys_unit_id,time_to_first_spike_fl
951025291,0.086
951025282,0.098
951025275,0.146
951028572,
951028295,0.12
951025245,0.094
951025237,0.129
951025228,0.111
951025309,0.097
951025299,0.109
951028687,0.153
951028311,
951025367,0.049
951025353,0.084
951025345,0.118
951025335,0.1
951025190,0.118
951028694,0.13
951025399,
951025326,0.116
951025317,0.038
951025255,0.123
951025389,0.078
951028581,
951025409,0.041
951025377,0.081
951028758,
951028744,0.118
951028701,0.133
951028597,0.151
951028591,0.14
951028347,0.189
951028337,0.13
951025529,
951025520,0.105
951025511,
951025481,0.102
951028327,
951028318,
951025551,0.074
951025471,
951025459,0.1
951025451,0.096
951025442,0.067
951025432,0.088
951028375,0.131
951028365,0.065
951025600,
951025592,0.136
951028355,
951025539,0.099
951025656,0.126
951028394,0.128
951025750,0.089
951025644,0.105
951025635,0.116
951025626,0.083
951025617,0.085
951028385,0.065
951025823,0.084
951025742,0.064
951025734,0.082
951025724,0.082
951025715,0.132
951025705,0.091
951025696,0.117
951025608,0.098
951025418,0.095
951025686,0.176
951025832,0.109
951025805,0.132
951025793,0.087
951025782,0.109
951025771,0.108
951025760,0.144
951025673,0.068
951025663,0.094
951025947,0.095
951025880,0.096
951025872,0.156
951025865,0.128
951025857,0.091
951025841,0.083
951025959,0.043
951025937,0.101
951025928,0.106
951025918,0.112
951025909,0.095
951025900,0.105
951025890,0.102
951026018,0.13
951026035,0.106
951026044,0.063
951026128,0.157
951026074,0.04
951026150,0.147
951026138,0.039
951026113,0.123
951026094,0.188
951026064,0.049
951026184,0.064
951026176,0.092
951028708,
951026168,
951026160,0.035
951028717,
951026194,0.168
951026252,
951026244,0.1
951026237,0.154
951026329,
951026278,0.062
951026261,0.064
951026364,0.065
951026355,0.069
951026346,0.061
951026339,0.095
951026381,0.064
951026372,0.123
951026503,0.137
951026408,0.065
951026397,0.053
951026389,0.052
951026532,0.052
951026446,0.131
951026428,0.06
951026419,0.142
951026551,0.043
951026542,0.048
951026512,0.056
951026523,0.049
951026589,0.117
951026579,0.055
951026570,0.046
951026561,0.114
951026492,0.049
951026481,0.055
951026649,0.062
951026640,0.064
951026611,0.081
951026633,0.102
951026620,0.057
951026700,0.075
951026691,0.041
951026680,0.128
951026668,0.072
951028439,0.117
951028431,0.075
951026761,0.112
951026752,0.055
951026746,0.051
951026709,0.049
951026659,0.048
951026717,0.055
951026819,0.05
951026810,0.148
951026799,
951026790,0.111
951026779,0.146
951026736,0.054
951026727,0.071
951026904,0.141
951026894,0.114
951026880,0.053
951026861,0.12
951026850,0.114
951026839,0.112
951026830,0.122
951026996,0.102
951026985,0.132
951026965,0.092
951026934,0.154
951026923,0.109
951026914,0.146
951026870,0.045
951027064,0.129
951027053,0.105
951027043,0.034
951027031,0.095
951027018,0.09
951027008,0.065
951028452,0.05
951027107,0.079
951027096,0.131
951027084,0.138
951027074,0.091
951027194,0.046
951027183,0.126
951027174,0.073
951027166,0.074
951027157,0.089
951028461,
951027138,0.086
951027129,0.136
951027121,
951027270,0.156
951027260,0.137
951027252,0.044
951027242,0.048
951027221,0.078
951027213,0.13
951027333,0.15
951027283,0.092
951027324,0.124
951027313,0.043
951027305,0.035
951027488,0.145
951027405,0.126
951027393,0.103
951027376,0.05
951027367,0.045
951027359,0.161
951027351,0.118
951028751,0.051
951028730,
951028724,
951027478,
951027445,0.054
951027432,0.158
951027418,0.117
951028618,0.094
951028472,0.047
951027507,0.047
951027497,0.042
951027623,
951027611,0.126
951027601,0.059
951028481,0.129
951027593,0.066
951027585,0.058
951028635,
951028627,
951028491,
951027686,
951027675,0.048
951027657,0.164
951027648,0.042
951027638,
951027760,0.056
951027713,0.115
951028502,0.102
951028554,
951027801,0.103
951028546,
951028514,0.139
951027792,0.175
951027818,0.042
951027808,0.049
951027930,0.044
951027917,0.093
951027905,0.133
951027894,0.041
951027878,0.039
951027854,0.149
951027958,0.042
951027946,0.183
951027999,0.047
951027986,0.036
951028061,0.134
951028040,0.042
951028032,0.038
951028082,0.084
951028070,0.045
951028927,0.051
951028945,0.051
951028987,0.123
951029018,0.058
951029004,0.046
951029081,0.132
951029052,0.093
951029061,0.153
951029107,0.099
951029097,0.135
951032257,
951029189,0.087
951029172,0.083
951029164,0.088
951029154,0.062
951029090,0.046
951029145,0.048
951029128,0.118
951029118,0.088
951029072,0.096
951032270,0.03
951029251,
951029241,0.077
951029233,0.109
951029342,
951029223,
951029214,0.113
951029203,0.119
951029197,0.158
951029180,0.081
951029138,0.086
951032305,
951029320,0.125
951029309,0.151
951029286,0.081
951029277,0.096
951029267,0.084
951029482,
951029435,0.083
951029426,0.058
951029419,0.039
951029392,0.059
951029454,0.092
951029381,0.051
951032314,0.161
951029510,0.054
951029445,0.12
951029488,0.078
951032322,0.12
951029469,0.09
951029462,0.04
951029502,0.139
951029523,0.069
951032611,
951032602,0.107
951029551,
951029568,0.113
951029649,0.094
951029659,0.074
951029677,0.056
951029803,0.084
951029822,0.085
951029812,0.081
951029830,0.135
951029840,0.084
951029858,0.179
951029886,0.143
951029877,0.104
951029901,0.097
951029943,0.104
951029933,0.102
951032358,0.132
951029951,0.08
951029966,
951029958,0.116
951029983,0.092
951029974,0.093
951030001,
951030049,0.158
951032368,0.155
951030040,0.13
951030028,0.076
951030020,0.129
951029991,0.128
951030092,0.103
951030074,
951030012,0.111
951030161,0.105
951030288,0.079
951030279,0.114
951030143,0.095
951030135,0.083
951030112,0.05
951030102,0.112
951030254,
951030225,0.107
951030213,0.118
951030201,
951030181,0.072
951030372,0.102
951030263,0.113
951030171,0.105
951030269,0.113
951030310,0.105
951032378,
951030365,0.11
951032575,0.13
951030403,0.111
951030421,0.065
951030412,
951030456,0.088
951032385,
951032394,0.059
951030521,0.12
951030508,
951030551,0.082
951030532,
951030601,0.093
951030591,0.092
951030580,0.077
951030570,0.096
951030628,0.073
951030647,0.104
951030637,0.076
951030620,0.041
951030610,0.062
951030713,
951030689,0.054
951032403,0.093
951032412,0.083
951030762,
951030730,0.068
951032429,0.074
951032419,0.071
951030772,0.181
951030679,0.091
951030804,0.064
951030797,0.095
951030788,0.072
951030780,0.058
951030856,0.085
951030849,0.11
951030831,0.059
951030824,0.123
951030817,0.09
951030810,0.079
951032702,
951030951,0.096
951030940,0.102
951030842,0.084
951030902,0.103
951030890,0.049
951032691,
951032655,
951032475,
951032465,0.12
951031055,0.103
951031032,0.186
951031021,0.136
951031002,0.037
951030984,
951032451,
951030963,0.12
951032711,
951032647,
951031012,
951030973,0.046
951031090,0.063
951031081,0.065
951031073,0.068
951031063,0.075
951031144,0.101
951031133,0.067
951031104,0.141
951031173,0.053
951031164,0.1
951031181,0.063
951032492,0.173
951031243,0.091
951031235,0.116
951031224,0.099
951031195,0.064
951031154,0.139
951032502,
951031363,0.061
951031293,
951031283,0.131
951031274,0.042
951031263,0.066
951031323,0.112
951031314,0.066
951031304,0.079
951031398,0.084
951031389,0.077
951031381,0.066
951031371,0.108
951031353,0.095
951031419,0.074
951031344,0.107
951031334,0.067
951031253,0.047
951031458,0.038
951031467,0.123
951031429,0.116
951031582,0.093
951031503,0.048
951031494,0.05
951031486,0.065
951031476,0.112
951032669,0.144
951031542,
951031522,0.054
951031514,0.041
951031609,0.088
951031601,0.141
951031591,0.083
951031577,0.106
951031566,0.062
951031558,0.055
951031549,0.05
951031707,0.132
951031698,0.075
951031687,0.065
951032528,0.07
951032519,0.045
951031678,0.083
951031759,0.077
951032681,0.14
951031734,0.064
951031724,0.06
951031716,0.052
951031777,0.052
951031766,0.057
951031787,0.066
951031843,0.057
951031834,0.14
951031825,0.061
951031814,0.047
951031903,0.118
951031886,0.104
951031876,0.088
951031863,0.175
951031945,0.06
951031934,0.044
951031913,0.189
951031975,0.063
951032584,
951032546,
951032024,0.037
951032016,0.068
951031954,0.035
951032039,0.141
951032059,0.156
951032557,0.031
951032067,
951032093,0.064
951032869,0.062
951032893,0.091
951032881,0.047
951032858,0.043
951032904,0.052
951032956,0.114
951032947,0.072
951036278,0.093
951032977,0.061
951032966,0.061
951036284,0.063
951032995,0.12
951033066,0.078
951033049,
951033040,0.095
951033029,0.083
951033096,0.1
951033087,0.076
951033076,0.125
951033107,0.1
951033199,0.045
951033168,0.095
951033157,0.082
951033149,
951033129,0.121
951033207,0.135
951033192,0.081
951033185,0.116
951033175,0.077
951033241,0.103
951033232,0.08
951033258,0.098
951036294,0.094
951033249,0.106
951033274,0.09
951033265,0.093
951036301,0.074
951033295,0.078
951033304,0.069
951033316,0.091
951033438,0.066
951033333,0.123
951033323,0.107
951033357,0.108
951033341,0.065
951033380,0.073
951033464,0.071
951033473,0.122
951033482,0.136
951033506,0.098
951036856,0.196
951036745,
951033497,0.056
951033556,0.073
951036768,
951036331,
951036309,
951033541,0.126
951033523,0.116
951036653,
951036388,
951036374,
951033564,0.061
951036761,
951036753,0.197
951036644,
951036338,0.156
951033632,0.12
951033612,
951033579,0.08
951033571,0.061
951033549,0.103
951036381,0.182
951033677,0.051
951033625,0.056
951033619,
951033602,0.092
951036397,0.078
951033655,0.088
951036808,
951036776,0.097
951036664,
951036634,
951036367,0.08
951036358,
951036348,0.192
951033665,0.15
951033647,
951033638,0.12
951036430,
951036423,
951033723,0.08
951033682,0.073
951033671,0.057
951033715,0.127
951036437,0.048
951033706,0.082
951033698,0.103
951033690,0.094
951036457,
951036451,
951036444,0.161
951033815,0.151
951033807,0.096
951033763,
951033754,0.104
951033747,0.087
951033738,0.197
951033772,0.091
951033830,0.092
951033851,0.062
951033865,0.14
951033878,0.143
951033884,0.106
951033908,0.091
951033943,0.061
951036463,0.143
951033915,0.144
951033988,0.066
951033980,0.109
951036828,0.051
951036817,
951036473,0.161
951033973,0.129
951033956,0.127
951033950,
951034064,0.071
951034057,0.109
951034048,0.094
951034042,0.119
951034015,0.109
951034092,0.065
951034085,0.136
951034070,0.098
951034099,0.097
951034158,0.116
951034186,0.179
951034193,0.118
951034204,0.075
951034223,0.096
951034230,0.175
951034249,0.103
951034276,0.081
951034289,0.125
951036480,0.105
951034341,0.17
951034328,0.121
951034346,0.137
951034375,0.139
951034401,0.1
951034360,0.156
951034437,0.079
951034425,0.068
951034445,0.091
951034501,0.093
951036843,0.126
951036837,0.096
951036673,
951036486,
951034534,0.075
951036850,
951034527,0.145
951034517,0.102
951034510,0.123
951034479,0.08
951034470,0.059
951034607,0.063
951034600,0.152
951034592,0.127
951034485,0.083
951034670,0.098
951034584,0.129
951034574,0.133
951036493,
951034663,
951034657,0.062
951034649,0.196
951034640,
951034630,0.138
951034625,0.151
951034615,0.035
951034706,0.14
951034690,0.101
951034675,0.07
951036706,0.121
951036502,0.134
951034715,
951036508,0.051
951034732,0.079
951034724,
951034794,0.183
951034764,0.101
951034748,
951034740,0.099
951034858,0.087
951034822,0.121
951034876,0.083
951034866,0.105
951034903,
951034938,
951034946,0.142
951034962,
951035003,0.05
951034993,0.087
951034987,0.053
951034978,0.164
951034971,
951035057,
951035049,0.093
951035042,0.073
951035036,0.109
951035027,0.1
951035018,
951035010,
951035099,0.082
951035090,0.085
951035082,0.085
951035074,0.099
951035105,0.103
951035134,0.14
951035124,0.107
951035118,0.161
951035110,0.081
951035159,
951035149,0.082
951035143,0.059
951035196,0.125
951035187,0.138
951035170,0.083
951035251,0.07
951035243,0.073
951035236,0.096
951035208,0.061
951035178,0.058
951035277,0.06
951035267,0.057
951035260,0.089
951036541,0.189
951035304,0.04
951036715,
951035287,0.086
951035330,0.088
951035312,0.042
951035296,0.065
951035387,0.078
951035378,0.117
951035371,0.054
951035348,0.109
951035340,0.06
951035458,0.079
951035407,0.095
951035398,0.084
951035393,0.109
951035464,0.115
951035435,
951035429,
951035422,0.107
951035523,0.042
951035513,0.102
951035477,0.112
951035470,0.159
951035414,0.079
951035507,0.095
951035499,0.081
951035490,0.043
951035483,0.081
951036548,0.056
951035562,0.058
951035555,0.058
951035546,0.082
951035627,0.119
951035539,0.073
951035530,0.1
951035678,0.074
951035611,0.07
951035603,0.064
951035579,0.047
951035687,0.081
951035619,0.051
951035569,0.173
951035669,0.114
951035661,0.113
951035654,0.115
951035637,0.097
951036554,0.097
951035748,0.063
951035710,0.16
951035701,0.054
951035694,0.088
951035754,0.046
951035739,0.058
951035732,0.084
951035724,0.131
951035717,0.129
951035778,0.105
951035769,0.062
951036561,0.052
951035763,0.045
951036730,0.159
951035837,0.066
951035830,0.063
951035822,0.036
951035815,0.052
951035806,0.054
951035799,0.04
951035786,0.149
951035863,0.057
951035855,0.062
951036724,
951036567,
951035846,0.053
951036583,0.035
951036576,0.084
951035892,
951035884,0.052
951035933,0.06
951035922,0.061
951035914,0.055
951035990,0.114
951035983,0.064
951036783,
951035976,0.048
951035949,0.069
951035939,0.056
951035906,0.071
951036013,0.047
951036005,0.063
951036593,0.053
951036028,0.062
951036020,0.061
951036612,
951036068,0.065
951036058,
951036049,0.061
951036034,
951036601,
951036116,0.041
951036092,0.046
951036083,0.063
951036738,
951036619,
951036100,0.192
951036625,0.099
951036145,0.063
951036180,0.121
951036920,0.184
951036910,0.143
951036945,0.08
951036960,0.058
951036952,0.14
951037022,0.082
951039773,0.07
951037015,
951037007,
951037081,0.075
951037046,0.115
951037039,0.092
951039791,
951037146,
951037138,0.082
951037127,0.138
951037173,0.064
951037165,0.074
951037184,0.082
951037206,0.091
951037197,0.07
951037214,0.086
951037240,0.063
951037223,0.067
951037276,0.118
951037248,0.086
951037266,0.078
951037312,0.055
951037289,0.047
951037330,0.067
951037376,0.086
951037359,0.043
951037349,0.066
951037341,0.077
951037403,0.077
951037386,0.07
951037425,0.076
951037412,0.047
951037444,0.087
951037433,0.047
951037577,0.042
951037565,0.062
951037554,0.089
951037511,0.061
951037482,0.059
951037468,0.046
951037589,0.075
951037645,0.099
951037601,0.082
951037635,0.098
951037627,0.101
951037722,0.072
951037653,0.127
951037696,0.041
951037686,0.078
951037662,
951037732,0.105
951037743,0.109
951037752,0.095
951037774,0.101
951039798,0.108
951037820,0.104
951037856,0.071
951037842,0.151
951037888,0.076
951037877,0.073
951037867,0.045
951039926,0.091
951037908,0.057
951037900,0.084
951037933,0.034
951038059,0.07
951038050,0.102
951038041,0.102
951039933,
951039805,0.15
951038123,
951038113,0.09
951038104,0.131
951038179,0.051
951038169,0.132
951038227,0.067
951038160,0.105
951038290,0.1
951038237,0.086
951038275,0.098
951038264,0.09
951038255,0.068
951038247,0.057
951038281,0.071
951038324,0.124
951038307,0.094
951038349,0.087
951038384,0.041
951038358,0.102
951038401,0.048
951038392,0.067
951038452,0.105
951038416,0.091
951038489,0.103
951038471,0.107
951038644,0.124
951038653,0.114
951038677,0.081
951038670,0.068
951038695,0.07
951038685,0.128
951038706,0.155
951038714,0.081
951038758,0.128
951038786,0.108
951039831,
951039821,
951038847,
951038816,0.098
951039837,0.135
951038905,0.053
951038873,0.046
951038911,0.095
951038897,
951038891,0.069
951038952,0.122
951038942,0.073
951038927,0.083
951038920,0.089
951038968,
951039083,
951038974,0.097
951039115,0.128
951039089,0.16
951039040,0.105
951039031,0.091
951039022,0.102
951039012,0.076
951038999,0.07
951038982,0.107
951039097,0.135
951039186,0.092
951039207,0.039
951039222,0.05
951039854,0.064
951039214,0.094
951039260,0.14
951039252,0.055
951039291,0.06
951039281,0.108
951039275,0.071
951039297,0.13
951039863,0.047
951039312,0.108
951039327,0.053
951039319,0.071
951039335,0.066
951039342,0.12
951039351,0.079
951039364,0.081
951039371,0.054
951039358,0.096
951039413,0.064
951039381,0.111
951039421,0.063
951039407,0.054
951039398,0.083
951039430,0.063
951039870,0.073
951039454,0.074
951039462,0.115
951039501,0.08
951039473,0.101
951039444,0.093
951039560,0.068
951039552,0.071
951039567,0.065
951039600,0.077
951039627,0.099
951039887,
951039910,
951039642,
950998714,0.107
950998698,0.14
950998727,0.117
950998756,0.067
950998830,0.048
951004706,
951003931,
950998812,
950998790,
950998771,0.056
950998870,0.105
950998853,0.156
950998939,
950998914,0.062
950998895,0.117
951003954,0.094
950999006,0.073
950998976,0.095
950998959,0.081
950999059,0.103
950999044,0.05
950999030,
950999020,
950999092,0.141
950999140,0.132
950999123,
950999108,0.137
951004720,
950999226,
950999187,
950999205,
951003990,0.191
951004014,0.081
950999293,0.119
950999336,
950999313,
951004082,0.07
951004063,0.104
951004038,
950999412,
950999388,
950999367,
950999448,0.13
950999432,0.069
950999497,0.089
950999471,0.118
950999522,0.139
951004689,
951004124,
951004097,
950999668,
950999623,
950999602,0.08
951004109,
951004746,
950999746,0.078
950999818,0.094
950999795,0.05
950999769,
951000030,0.083
950999856,0.064
951004229,0.041
951004214,
951004165,0.074
950999875,0.06
950999837,0.091
950999935,0.07
951004197,
951004182,0.116
950999896,
950999915,0.055
951000015,0.067
950999957,0.058
951000065,0.129
951000046,0.04
951000115,0.042
951000097,0.093
951000081,0.063
951000145,0.107
